file_name,type,n_semitones,rate,preset,hpss,y_id,y,preset_id
Media-103719_61_hpss,Jive,-2.0,1.0,film standard,1,6,VienneseWaltz,1
Media-103719_61,Jive,-2.0,1.0,film standard,0,4,Samba,1
Media-103719_15_hpss,Jive,0.0,0.5,music standard,1,6,VienneseWaltz,3
Media-103719_15,Jive,0.0,0.5,music standard,0,5,Tango,3
Media-103719_55_hpss,Jive,2.0,0.7071067811865476,film standard,1,6,VienneseWaltz,1
Media-103719_55,Jive,2.0,0.7071067811865476,film standard,0,5,Tango,1
Media-103719_63_hpss,Jive,-2.0,1.0,music standard,1,6,VienneseWaltz,3
Media-103719_63,Jive,-2.0,1.0,music standard,0,4,Samba,3
Media-103719_142_hpss,Jive,1.0,2.0,music light,1,6,VienneseWaltz,2
Media-103719_142,Jive,1.0,2.0,music light,0,2,Quickstep,2
Media-103719_106_hpss,Jive,0.0,1.4142135623730951,music light,1,6,VienneseWaltz,2
Media-103719_106,Jive,0.0,1.4142135623730951,music light,0,1,Jive,2
Media-103719_69_hpss,Jive,-1.0,1.0,music standard,1,6,VienneseWaltz,3
Media-103719_69,Jive,-1.0,1.0,music standard,0,2,Quickstep,3
Media-103719_29_hpss,Jive,2.0,0.5,speech,1,7,Waltz,5
Media-103719_29,Jive,2.0,0.5,speech,0,5,Tango,5
Media-103719_16_hpss,Jive,0.0,0.5,music light,1,6,VienneseWaltz,2
Media-103719_16,Jive,0.0,0.5,music light,0,5,Tango,2
Media-103719_41_hpss,Jive,-1.0,0.7071067811865476,speech,1,6,VienneseWaltz,5
Media-103719_41,Jive,-1.0,0.7071067811865476,speech,0,5,Tango,5
Media-103719_47_hpss,Jive,0.0,0.7071067811865476,speech,1,6,VienneseWaltz,5
Media-103719_47,Jive,0.0,0.7071067811865476,speech,0,5,Tango,5
Media-103719_89_hpss,Jive,2.0,1.0,speech,1,6,VienneseWaltz,5
Media-103719_89,Jive,2.0,1.0,speech,0,2,Quickstep,5
Media-103719_126_hpss,Jive,-1.0,2.0,radio,1,6,VienneseWaltz,4
Media-103719_126,Jive,-1.0,2.0,radio,0,2,Quickstep,4
Media-103719_71_hpss,Jive,-1.0,1.0,speech,1,6,VienneseWaltz,5
Media-103719_71,Jive,-1.0,1.0,speech,0,2,Quickstep,5
Media-103719_134_hpss,Jive,0.0,2.0,film light,1,6,VienneseWaltz,0
Media-103719_134,Jive,0.0,2.0,film light,0,2,Quickstep,0
Media-103719_87_hpss,Jive,2.0,1.0,music standard,1,6,VienneseWaltz,3
Media-103719_87,Jive,2.0,1.0,music standard,0,2,Quickstep,3
Media-103719_72_hpss,Jive,0.0,1.0,radio,1,6,VienneseWaltz,4
Media-103719_72,Jive,0.0,1.0,radio,0,2,Quickstep,4
Media-103719_74_hpss,Jive,0.0,1.0,film light,1,6,VienneseWaltz,0
Media-103719_74,Jive,0.0,1.0,film light,0,2,Quickstep,0
Media-103719_79_hpss,Jive,1.0,1.0,film standard,1,6,VienneseWaltz,1
Media-103719_79,Jive,1.0,1.0,film standard,0,2,Quickstep,1
Media-103719_77_hpss,Jive,0.0,1.0,speech,1,6,VienneseWaltz,5
Media-103719_77,Jive,0.0,1.0,speech,0,2,Quickstep,5
Media-103719_01_hpss,Jive,-2.0,0.5,film standard,1,7,Waltz,1
Media-103719_01,Jive,-2.0,0.5,film standard,0,5,Tango,1
Media-103719_00_hpss,Jive,-2.0,0.5,radio,1,6,VienneseWaltz,4
Media-103719_00,Jive,-2.0,0.5,radio,0,5,Tango,4
Media-103719_83_hpss,Jive,1.0,1.0,speech,1,6,VienneseWaltz,5
Media-103719_83,Jive,1.0,1.0,speech,0,2,Quickstep,5
Media-103719_30_hpss,Jive,-2.0,0.7071067811865476,radio,1,6,VienneseWaltz,4
Media-103719_30,Jive,-2.0,0.7071067811865476,radio,0,5,Tango,4
Media-103719_84_hpss,Jive,2.0,1.0,radio,1,6,VienneseWaltz,4
Media-103719_84,Jive,2.0,1.0,radio,0,2,Quickstep,4
Media-103719_05_hpss,Jive,-2.0,0.5,speech,1,7,Waltz,5
Media-103719_05,Jive,-2.0,0.5,speech,0,5,Tango,5
Media-103719_42_hpss,Jive,0.0,0.7071067811865476,radio,1,6,VienneseWaltz,4
Media-103719_42,Jive,0.0,0.7071067811865476,radio,0,5,Tango,4
Media-103719_119_hpss,Jive,2.0,1.4142135623730951,speech,1,5,Tango,5
Media-103719_119,Jive,2.0,1.4142135623730951,speech,0,1,Jive,5
Media-103719_28_hpss,Jive,2.0,0.5,music light,1,6,VienneseWaltz,2
Media-103719_28,Jive,2.0,0.5,music light,0,5,Tango,2
Media-103719_101_hpss,Jive,-1.0,1.4142135623730951,speech,1,5,Tango,5
Media-103719_101,Jive,-1.0,1.4142135623730951,speech,0,1,Jive,5
Media-103719_44_hpss,Jive,0.0,0.7071067811865476,film light,1,6,VienneseWaltz,0
Media-103719_44,Jive,0.0,0.7071067811865476,film light,0,5,Tango,0
Media-103719_103_hpss,Jive,0.0,1.4142135623730951,film standard,1,5,Tango,1
Media-103719_103,Jive,0.0,1.4142135623730951,film standard,0,1,Jive,1
Media-103719_67_hpss,Jive,-1.0,1.0,film standard,1,6,VienneseWaltz,1
Media-103719_67,Jive,-1.0,1.0,film standard,0,2,Quickstep,1
Media-103719_137_hpss,Jive,0.0,2.0,speech,1,6,VienneseWaltz,5
Media-103719_137,Jive,0.0,2.0,speech,0,2,Quickstep,5
Media-103719_66_hpss,Jive,-1.0,1.0,radio,1,6,VienneseWaltz,4
Media-103719_66,Jive,-1.0,1.0,radio,0,2,Quickstep,4
Media-103719_124_hpss,Jive,-2.0,2.0,music light,1,6,VienneseWaltz,2
Media-103719_124,Jive,-2.0,2.0,music light,0,2,Quickstep,2
Media-103719_11_hpss,Jive,-1.0,0.5,speech,1,6,VienneseWaltz,5
Media-103719_11,Jive,-1.0,0.5,speech,0,5,Tango,5
Media-103719_129_hpss,Jive,-1.0,2.0,music standard,1,5,Tango,3
Media-103719_129,Jive,-1.0,2.0,music standard,0,2,Quickstep,3
Media-103719_45_hpss,Jive,0.0,0.7071067811865476,music standard,1,6,VienneseWaltz,3
Media-103719_45,Jive,0.0,0.7071067811865476,music standard,0,5,Tango,3
Media-103719_118_hpss,Jive,2.0,1.4142135623730951,music light,1,5,Tango,2
Media-103719_118,Jive,2.0,1.4142135623730951,music light,0,1,Jive,2
Media-103719_94_hpss,Jive,-2.0,1.4142135623730951,music light,1,5,Tango,2
Media-103719_94,Jive,-2.0,1.4142135623730951,music light,0,1,Jive,2
Media-103719_14_hpss,Jive,0.0,0.5,film light,1,6,VienneseWaltz,0
Media-103719_14,Jive,0.0,0.5,film light,0,5,Tango,0
Media-103719_132_hpss,Jive,0.0,2.0,radio,1,6,VienneseWaltz,4
Media-103719_132,Jive,0.0,2.0,radio,0,6,VienneseWaltz,4
Media-103719_116_hpss,Jive,2.0,1.4142135623730951,film light,1,5,Tango,0
Media-103719_116,Jive,2.0,1.4142135623730951,film light,0,1,Jive,0
Media-103719_115_hpss,Jive,2.0,1.4142135623730951,film standard,1,5,Tango,1
Media-103719_115,Jive,2.0,1.4142135623730951,film standard,0,1,Jive,1
Media-103719_85_hpss,Jive,2.0,1.0,film standard,1,6,VienneseWaltz,1
Media-103719_85,Jive,2.0,1.0,film standard,0,2,Quickstep,1
Media-103719_27_hpss,Jive,2.0,0.5,music standard,1,7,Waltz,3
Media-103719_27,Jive,2.0,0.5,music standard,0,5,Tango,3
Media-103719_95_hpss,Jive,-2.0,1.4142135623730951,speech,1,5,Tango,5
Media-103719_95,Jive,-2.0,1.4142135623730951,speech,0,6,VienneseWaltz,5
Media-103719_24_hpss,Jive,2.0,0.5,radio,1,6,VienneseWaltz,4
Media-103719_24,Jive,2.0,0.5,radio,0,5,Tango,4
Media-103719_104_hpss,Jive,0.0,1.4142135623730951,film light,1,5,Tango,0
Media-103719_104,Jive,0.0,1.4142135623730951,film light,0,1,Jive,0
Media-103719_21_hpss,Jive,1.0,0.5,music standard,1,7,Waltz,3
Media-103719_21,Jive,1.0,0.5,music standard,0,5,Tango,3
Media-103719_48_hpss,Jive,1.0,0.7071067811865476,radio,1,6,VienneseWaltz,4
Media-103719_48,Jive,1.0,0.7071067811865476,radio,0,5,Tango,4
Media-103719_32_hpss,Jive,-2.0,0.7071067811865476,film light,1,6,VienneseWaltz,0
Media-103719_32,Jive,-2.0,0.7071067811865476,film light,0,5,Tango,0
Media-103719_73_hpss,Jive,0.0,1.0,film standard,1,6,VienneseWaltz,1
Media-103719_73,Jive,0.0,1.0,film standard,0,2,Quickstep,1
Media-103719_140_hpss,Jive,1.0,2.0,film light,1,6,VienneseWaltz,0
Media-103719_140,Jive,1.0,2.0,film light,0,2,Quickstep,0
Media-103719_81_hpss,Jive,1.0,1.0,music standard,1,6,VienneseWaltz,3
Media-103719_81,Jive,1.0,1.0,music standard,0,2,Quickstep,3
Media-103719_130_hpss,Jive,-1.0,2.0,music light,1,5,Tango,2
Media-103719_130,Jive,-1.0,2.0,music light,0,2,Quickstep,2
Media-103719_99_hpss,Jive,-1.0,1.4142135623730951,music standard,1,5,Tango,3
Media-103719_99,Jive,-1.0,1.4142135623730951,music standard,0,1,Jive,3
Media-103719_112_hpss,Jive,1.0,1.4142135623730951,music light,1,5,Tango,2
Media-103719_112,Jive,1.0,1.4142135623730951,music light,0,1,Jive,2
Media-103719_56_hpss,Jive,2.0,0.7071067811865476,film light,1,6,VienneseWaltz,0
Media-103719_56,Jive,2.0,0.7071067811865476,film light,0,5,Tango,0
Media-103719_123_hpss,Jive,-2.0,2.0,music standard,1,5,Tango,3
Media-103719_123,Jive,-2.0,2.0,music standard,0,2,Quickstep,3
Media-103719_107_hpss,Jive,0.0,1.4142135623730951,speech,1,5,Tango,5
Media-103719_107,Jive,0.0,1.4142135623730951,speech,0,1,Jive,5
Media-103719_25_hpss,Jive,2.0,0.5,film standard,1,7,Waltz,1
Media-103719_25,Jive,2.0,0.5,film standard,0,5,Tango,1
Media-103719_57_hpss,Jive,2.0,0.7071067811865476,music standard,1,6,VienneseWaltz,3
Media-103719_57,Jive,2.0,0.7071067811865476,music standard,0,5,Tango,3
Media-103719_22_hpss,Jive,1.0,0.5,music light,1,6,VienneseWaltz,2
Media-103719_22,Jive,1.0,0.5,music light,0,5,Tango,2
Media-103719_12_hpss,Jive,0.0,0.5,radio,1,6,VienneseWaltz,4
Media-103719_12,Jive,0.0,0.5,radio,0,5,Tango,4
Media-103719_114_hpss,Jive,2.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Media-103719_114,Jive,2.0,1.4142135623730951,radio,0,1,Jive,4
Media-103719_141_hpss,Jive,1.0,2.0,music standard,1,6,VienneseWaltz,3
Media-103719_141,Jive,1.0,2.0,music standard,0,2,Quickstep,3
Media-103719_117_hpss,Jive,2.0,1.4142135623730951,music standard,1,5,Tango,3
Media-103719_117,Jive,2.0,1.4142135623730951,music standard,0,1,Jive,3
Media-103719_54_hpss,Jive,2.0,0.7071067811865476,radio,1,6,VienneseWaltz,4
Media-103719_54,Jive,2.0,0.7071067811865476,radio,0,5,Tango,4
Media-103719_146_hpss,Jive,2.0,2.0,film light,1,6,VienneseWaltz,0
Media-103719_146,Jive,2.0,2.0,film light,0,2,Quickstep,0
Media-103719_131_hpss,Jive,-1.0,2.0,speech,1,5,Tango,5
Media-103719_131,Jive,-1.0,2.0,speech,0,2,Quickstep,5
Media-103719_37_hpss,Jive,-1.0,0.7071067811865476,film standard,1,6,VienneseWaltz,1
Media-103719_37,Jive,-1.0,0.7071067811865476,film standard,0,5,Tango,1
Media-103719_10_hpss,Jive,-1.0,0.5,music light,1,6,VienneseWaltz,2
Media-103719_10,Jive,-1.0,0.5,music light,0,5,Tango,2
Media-103719_102_hpss,Jive,0.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Media-103719_102,Jive,0.0,1.4142135623730951,radio,0,1,Jive,4
Media-103719_36_hpss,Jive,-1.0,0.7071067811865476,radio,1,6,VienneseWaltz,4
Media-103719_36,Jive,-1.0,0.7071067811865476,radio,0,5,Tango,4
Media-103719_80_hpss,Jive,1.0,1.0,film light,1,6,VienneseWaltz,0
Media-103719_80,Jive,1.0,1.0,film light,0,2,Quickstep,0
Media-103719_51_hpss,Jive,1.0,0.7071067811865476,music standard,1,6,VienneseWaltz,3
Media-103719_51,Jive,1.0,0.7071067811865476,music standard,0,5,Tango,3
Media-103719_121_hpss,Jive,-2.0,2.0,film standard,1,5,Tango,1
Media-103719_121,Jive,-2.0,2.0,film standard,0,2,Quickstep,1
Media-103719_03_hpss,Jive,-2.0,0.5,music standard,1,7,Waltz,3
Media-103719_03,Jive,-2.0,0.5,music standard,0,5,Tango,3
Media-103719_38_hpss,Jive,-1.0,0.7071067811865476,film light,1,6,VienneseWaltz,0
Media-103719_38,Jive,-1.0,0.7071067811865476,film light,0,5,Tango,0
Media-103719_34_hpss,Jive,-2.0,0.7071067811865476,music light,1,6,VienneseWaltz,2
Media-103719_34,Jive,-2.0,0.7071067811865476,music light,0,5,Tango,2
Media-103719_20_hpss,Jive,1.0,0.5,film light,1,7,Waltz,0
Media-103719_20,Jive,1.0,0.5,film light,0,5,Tango,0
Media-103719_43_hpss,Jive,0.0,0.7071067811865476,film standard,1,6,VienneseWaltz,1
Media-103719_43,Jive,0.0,0.7071067811865476,film standard,0,5,Tango,1
Media-103719_50_hpss,Jive,1.0,0.7071067811865476,film light,1,6,VienneseWaltz,0
Media-103719_50,Jive,1.0,0.7071067811865476,film light,0,5,Tango,0
Media-103719_13_hpss,Jive,0.0,0.5,film standard,1,6,VienneseWaltz,1
Media-103719_13,Jive,0.0,0.5,film standard,0,5,Tango,1
Media-103719_49_hpss,Jive,1.0,0.7071067811865476,film standard,1,6,VienneseWaltz,1
Media-103719_49,Jive,1.0,0.7071067811865476,film standard,0,5,Tango,1
Media-103719_06_hpss,Jive,-1.0,0.5,radio,1,6,VienneseWaltz,4
Media-103719_06,Jive,-1.0,0.5,radio,0,5,Tango,4
Media-103719_110_hpss,Jive,1.0,1.4142135623730951,film light,1,5,Tango,0
Media-103719_110,Jive,1.0,1.4142135623730951,film light,0,1,Jive,0
Media-103719_04_hpss,Jive,-2.0,0.5,music light,1,6,VienneseWaltz,2
Media-103719_04,Jive,-2.0,0.5,music light,0,5,Tango,2
Media-103719_70_hpss,Jive,-1.0,1.0,music light,1,6,VienneseWaltz,2
Media-103719_70,Jive,-1.0,1.0,music light,0,2,Quickstep,2
Media-103719_93_hpss,Jive,-2.0,1.4142135623730951,music standard,1,5,Tango,3
Media-103719_93,Jive,-2.0,1.4142135623730951,music standard,0,6,VienneseWaltz,3
Media-103719_145_hpss,Jive,2.0,2.0,film standard,1,6,VienneseWaltz,1
Media-103719_145,Jive,2.0,2.0,film standard,0,2,Quickstep,1
Media-103719_122_hpss,Jive,-2.0,2.0,film light,1,5,Tango,0
Media-103719_122,Jive,-2.0,2.0,film light,0,2,Quickstep,0
Media-103719_148_hpss,Jive,2.0,2.0,music light,1,6,VienneseWaltz,2
Media-103719_148,Jive,2.0,2.0,music light,0,2,Quickstep,2
Media-103719_82_hpss,Jive,1.0,1.0,music light,1,6,VienneseWaltz,2
Media-103719_82,Jive,1.0,1.0,music light,0,2,Quickstep,2
Media-103719_144_hpss,Jive,2.0,2.0,radio,1,6,VienneseWaltz,4
Media-103719_144,Jive,2.0,2.0,radio,0,2,Quickstep,4
Media-103719_90_hpss,Jive,-2.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Media-103719_90,Jive,-2.0,1.4142135623730951,radio,0,1,Jive,4
Media-103719_98_hpss,Jive,-1.0,1.4142135623730951,film light,1,5,Tango,0
Media-103719_98,Jive,-1.0,1.4142135623730951,film light,0,1,Jive,0
Albums-Latin_Jam2-09_65_hpss,Rumba,-2.0,1.0,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_65,Rumba,-2.0,1.0,speech,0,6,VienneseWaltz,5
Albums-Latin_Jam2-09_05_hpss,Rumba,-2.0,0.5,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_05,Rumba,-2.0,0.5,speech,0,7,Waltz,5
Albums-Latin_Jam2-09_06_hpss,Rumba,-1.0,0.5,radio,1,7,Waltz,4
Albums-Latin_Jam2-09_06,Rumba,-1.0,0.5,radio,0,6,VienneseWaltz,4
Albums-Latin_Jam2-09_14_hpss,Rumba,0.0,0.5,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_14,Rumba,0.0,0.5,film light,0,7,Waltz,0
Albums-Latin_Jam2-09_64_hpss,Rumba,-2.0,1.0,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_64,Rumba,-2.0,1.0,music light,0,6,VienneseWaltz,2
Albums-Latin_Jam2-09_110_hpss,Rumba,1.0,1.4142135623730951,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_110,Rumba,1.0,1.4142135623730951,film light,0,2,Quickstep,0
Albums-Latin_Jam2-09_80_hpss,Rumba,1.0,1.0,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_80,Rumba,1.0,1.0,film light,0,6,VienneseWaltz,0
Albums-Latin_Jam2-09_118_hpss,Rumba,2.0,1.4142135623730951,music light,1,5,Tango,2
Albums-Latin_Jam2-09_118,Rumba,2.0,1.4142135623730951,music light,0,3,Rumba,2
Albums-Latin_Jam2-09_51_hpss,Rumba,1.0,0.7071067811865476,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_51,Rumba,1.0,0.7071067811865476,music standard,0,0,ChaChaCha,3
Albums-Latin_Jam2-09_96_hpss,Rumba,-1.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Albums-Latin_Jam2-09_96,Rumba,-1.0,1.4142135623730951,radio,0,3,Rumba,4
Albums-Latin_Jam2-09_145_hpss,Rumba,2.0,2.0,film standard,1,5,Tango,1
Albums-Latin_Jam2-09_145,Rumba,2.0,2.0,film standard,0,2,Quickstep,1
Albums-Latin_Jam2-09_21_hpss,Rumba,1.0,0.5,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_21,Rumba,1.0,0.5,music standard,0,7,Waltz,3
Albums-Latin_Jam2-09_135_hpss,Rumba,0.0,2.0,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_135,Rumba,0.0,2.0,music standard,0,2,Quickstep,3
Albums-Latin_Jam2-09_88_hpss,Rumba,2.0,1.0,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_88,Rumba,2.0,1.0,music light,0,6,VienneseWaltz,2
Albums-Latin_Jam2-09_122_hpss,Rumba,-2.0,2.0,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_122,Rumba,-2.0,2.0,film light,0,6,VienneseWaltz,0
Albums-Latin_Jam2-09_57_hpss,Rumba,2.0,0.7071067811865476,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_57,Rumba,2.0,0.7071067811865476,music standard,0,0,ChaChaCha,3
Albums-Latin_Jam2-09_109_hpss,Rumba,1.0,1.4142135623730951,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_109,Rumba,1.0,1.4142135623730951,film standard,0,2,Quickstep,1
Albums-Latin_Jam2-09_92_hpss,Rumba,-2.0,1.4142135623730951,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_92,Rumba,-2.0,1.4142135623730951,film light,0,2,Quickstep,0
Albums-Latin_Jam2-09_63_hpss,Rumba,-2.0,1.0,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_63,Rumba,-2.0,1.0,music standard,0,6,VienneseWaltz,3
Albums-Latin_Jam2-09_76_hpss,Rumba,0.0,1.0,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_76,Rumba,0.0,1.0,music light,0,6,VienneseWaltz,2
Albums-Latin_Jam2-09_133_hpss,Rumba,0.0,2.0,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_133,Rumba,0.0,2.0,film standard,0,2,Quickstep,1
Albums-Latin_Jam2-09_61_hpss,Rumba,-2.0,1.0,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_61,Rumba,-2.0,1.0,film standard,0,6,VienneseWaltz,1
Albums-Latin_Jam2-09_10_hpss,Rumba,-1.0,0.5,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_10,Rumba,-1.0,0.5,music light,0,6,VienneseWaltz,2
Albums-Latin_Jam2-09_121_hpss,Rumba,-2.0,2.0,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_121,Rumba,-2.0,2.0,film standard,0,6,VienneseWaltz,1
Albums-Latin_Jam2-09_44_hpss,Rumba,0.0,0.7071067811865476,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_44,Rumba,0.0,0.7071067811865476,film light,0,6,VienneseWaltz,0
Albums-Latin_Jam2-09_87_hpss,Rumba,2.0,1.0,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_87,Rumba,2.0,1.0,music standard,0,6,VienneseWaltz,3
Albums-Latin_Jam2-09_11_hpss,Rumba,-1.0,0.5,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_11,Rumba,-1.0,0.5,speech,0,7,Waltz,5
Albums-Latin_Jam2-09_28_hpss,Rumba,2.0,0.5,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_28,Rumba,2.0,0.5,music light,0,7,Waltz,2
Albums-Latin_Jam2-09_143_hpss,Rumba,1.0,2.0,speech,1,5,Tango,5
Albums-Latin_Jam2-09_143,Rumba,1.0,2.0,speech,0,2,Quickstep,5
Albums-Latin_Jam2-09_98_hpss,Rumba,-1.0,1.4142135623730951,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_98,Rumba,-1.0,1.4142135623730951,film light,0,2,Quickstep,0
Albums-Latin_Jam2-09_137_hpss,Rumba,0.0,2.0,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_137,Rumba,0.0,2.0,speech,0,2,Quickstep,5
Albums-Latin_Jam2-09_89_hpss,Rumba,2.0,1.0,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_89,Rumba,2.0,1.0,speech,0,6,VienneseWaltz,5
Albums-Latin_Jam2-09_74_hpss,Rumba,0.0,1.0,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_74,Rumba,0.0,1.0,film light,0,6,VienneseWaltz,0
Albums-Latin_Jam2-09_100_hpss,Rumba,-1.0,1.4142135623730951,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_100,Rumba,-1.0,1.4142135623730951,music light,0,2,Quickstep,2
Albums-Latin_Jam2-09_101_hpss,Rumba,-1.0,1.4142135623730951,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_101,Rumba,-1.0,1.4142135623730951,speech,0,2,Quickstep,5
Albums-Latin_Jam2-09_149_hpss,Rumba,2.0,2.0,speech,1,5,Tango,5
Albums-Latin_Jam2-09_149,Rumba,2.0,2.0,speech,0,2,Quickstep,5
Albums-Latin_Jam2-09_105_hpss,Rumba,0.0,1.4142135623730951,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_105,Rumba,0.0,1.4142135623730951,music standard,0,2,Quickstep,3
Albums-Latin_Jam2-09_54_hpss,Rumba,2.0,0.7071067811865476,radio,1,6,VienneseWaltz,4
Albums-Latin_Jam2-09_54,Rumba,2.0,0.7071067811865476,radio,0,5,Tango,4
Albums-Latin_Jam2-09_91_hpss,Rumba,-2.0,1.4142135623730951,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_91,Rumba,-2.0,1.4142135623730951,film standard,0,2,Quickstep,1
Albums-Latin_Jam2-09_117_hpss,Rumba,2.0,1.4142135623730951,music standard,1,5,Tango,3
Albums-Latin_Jam2-09_117,Rumba,2.0,1.4142135623730951,music standard,0,3,Rumba,3
Albums-Latin_Jam2-09_115_hpss,Rumba,2.0,1.4142135623730951,film standard,1,5,Tango,1
Albums-Latin_Jam2-09_115,Rumba,2.0,1.4142135623730951,film standard,0,3,Rumba,1
Albums-Latin_Jam2-09_18_hpss,Rumba,1.0,0.5,radio,1,7,Waltz,4
Albums-Latin_Jam2-09_18,Rumba,1.0,0.5,radio,0,6,VienneseWaltz,4
Albums-Latin_Jam2-09_26_hpss,Rumba,2.0,0.5,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_26,Rumba,2.0,0.5,film light,0,7,Waltz,0
Albums-Latin_Jam2-09_53_hpss,Rumba,1.0,0.7071067811865476,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_53,Rumba,1.0,0.7071067811865476,speech,0,0,ChaChaCha,5
Albums-Latin_Jam2-09_19_hpss,Rumba,1.0,0.5,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_19,Rumba,1.0,0.5,film standard,0,7,Waltz,1
Albums-Latin_Jam2-09_112_hpss,Rumba,1.0,1.4142135623730951,music light,1,6,VienneseWaltz,2
Albums-Latin_Jam2-09_112,Rumba,1.0,1.4142135623730951,music light,0,2,Quickstep,2
Albums-Latin_Jam2-09_20_hpss,Rumba,1.0,0.5,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_20,Rumba,1.0,0.5,film light,0,7,Waltz,0
Albums-Latin_Jam2-09_66_hpss,Rumba,-1.0,1.0,radio,1,6,VienneseWaltz,4
Albums-Latin_Jam2-09_66,Rumba,-1.0,1.0,radio,0,6,VienneseWaltz,4
Albums-Latin_Jam2-09_134_hpss,Rumba,0.0,2.0,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_134,Rumba,0.0,2.0,film light,0,2,Quickstep,0
Albums-Latin_Jam2-09_131_hpss,Rumba,-1.0,2.0,speech,1,7,Waltz,5
Albums-Latin_Jam2-09_131,Rumba,-1.0,2.0,speech,0,6,VienneseWaltz,5
Albums-Latin_Jam2-09_75_hpss,Rumba,0.0,1.0,music standard,1,7,Waltz,3
Albums-Latin_Jam2-09_75,Rumba,0.0,1.0,music standard,0,6,VienneseWaltz,3
Albums-Latin_Jam2-09_16_hpss,Rumba,0.0,0.5,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_16,Rumba,0.0,0.5,music light,0,7,Waltz,2
Albums-Latin_Jam2-09_108_hpss,Rumba,1.0,1.4142135623730951,radio,1,6,VienneseWaltz,4
Albums-Latin_Jam2-09_108,Rumba,1.0,1.4142135623730951,radio,0,2,Quickstep,4
Albums-Latin_Jam2-09_140_hpss,Rumba,1.0,2.0,film light,1,5,Tango,0
Albums-Latin_Jam2-09_140,Rumba,1.0,2.0,film light,0,2,Quickstep,0
Albums-Latin_Jam2-09_116_hpss,Rumba,2.0,1.4142135623730951,film light,1,5,Tango,0
Albums-Latin_Jam2-09_116,Rumba,2.0,1.4142135623730951,film light,0,3,Rumba,0
Albums-Latin_Jam2-09_127_hpss,Rumba,-1.0,2.0,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_127,Rumba,-1.0,2.0,film standard,0,6,VienneseWaltz,1
Albums-Latin_Jam2-09_07_hpss,Rumba,-1.0,0.5,film standard,1,7,Waltz,1
Albums-Latin_Jam2-09_07,Rumba,-1.0,0.5,film standard,0,7,Waltz,1
Albums-Latin_Jam2-09_128_hpss,Rumba,-1.0,2.0,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_128,Rumba,-1.0,2.0,film light,0,6,VienneseWaltz,0
Albums-Latin_Jam2-09_72_hpss,Rumba,0.0,1.0,radio,1,6,VienneseWaltz,4
Albums-Latin_Jam2-09_72,Rumba,0.0,1.0,radio,0,6,VienneseWaltz,4
Albums-Latin_Jam2-09_46_hpss,Rumba,0.0,0.7071067811865476,music light,1,7,Waltz,2
Albums-Latin_Jam2-09_46,Rumba,0.0,0.7071067811865476,music light,0,6,VienneseWaltz,2
Albums-Latin_Jam2-09_32_hpss,Rumba,-2.0,0.7071067811865476,film light,1,7,Waltz,0
Albums-Latin_Jam2-09_32,Rumba,-2.0,0.7071067811865476,film light,0,5,Tango,0
